ID,PERIOD,GAME_CLOCK,GAME_CLOCK_SECONDS,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,PLAYER,PLAYER_ID,DEFENDER,DEFENDER_ID,PLAYER_HEIGHT,DEFENDER_HEIGHT,HEIGHT_DIFF,PLAYER_AGE,DEFENDER_AGE,AGE_DIFF,PLAYER_WEIGHT,DEFENDER_WEIGHT,WEIGHT_DIFF,PLAYER_EXPERIENCE,DEFENDER_EXPERIENCE,EXPERIENCE_DIFF,SHOT_RESULT
8722,2,11:42,702.0,24.0,0,0.1,0.762,0,0.06096,johnson,185,dellavedova,96,202.5,190.0,12.5,28.0,25.0,3.0,112.5,89.1,23.40000000000001,5.0,1.0,4.0,0
8527,1,0:32,32.0,21.3,3,4.2,0.5181600000000001,0,6.736080000000001,harris,152,ross,291,187.5,197.5,-10.0,32.0,24.0,8.0,86.4,92.7,-6.299999999999997,10.0,2.0,8.0,1
17450,4,4:14,254.0,10.0,1,1.2,5.120640000000001,0,0.97536,aldridge,7,davis,92,207.5,205.0,2.5,30.0,22.0,8.0,117.0,113.85,3.1500000000000057,8.0,2.0,6.0,0
13514,1,6:08,368.0,18.5,1,2.4,2.37744,0,0.33528,chandler,72,butler,60,200.0,197.5,2.5,28.0,35.0,-7.0,101.25,102.6,-1.3499999999999943,7.0,12.0,-5.0,0
9844,2,5:02,302.0,9.0,2,5.6,2.286,0,0.33528,harris,152,butler,60,202.5,197.5,5.0,23.0,35.0,-12.0,105.75,102.6,3.1500000000000057,3.0,12.0,-9.0,1
5775,4,4:51,291.0,8.2,0,0.8,3.99288,0,1.43256,gasol,132,kaman,189,212.5,210.0,2.5,30.0,33.0,-3.0,114.75,119.25,-4.5,6.0,11.0,-5.0,1
9625,2,0:52,52.0,18.5,5,5.6,3.81,0,1.09728,curry,88,hill,163,187.5,187.5,0.0,27.0,29.0,-2.0,85.5,84.6,0.9000000000000057,5.0,6.0,-1.0,1
12025,3,11:40,700.0,4.5,0,1.0,8.16864,1,2.95656,lillard,210,chandler,72,187.5,212.5,-25.0,25.0,33.0,-8.0,87.75,108.0,-20.25,2.0,13.0,-11.0,0
726,2,1:13,73.0,11.8,0,1.7,6.21792,0,1.76784,davis,92,adams,1,205.0,192.5,12.5,22.0,21.0,1.0,113.85,94.05,19.8,2.0,0.0,2.0,0
3158,3,6:11,371.0,4.2,8,7.4,1.8288,0,1.2192,johnson,185,cunningham,87,197.5,200.0,-2.5,34.0,28.0,6.0,108.0,103.5,4.5,13.0,5.0,8.0,1
19343,2,9:24,564.0,2.4,2,2.6,5.60832,0,0.762,butler,60,turner,320,197.5,207.5,-10.0,36.0,26.0,10.0,96.75,114.75,-18.0,11.0,1.0,10.0,0
6156,3,10:26,626.0,4.2,2,2.6,1.9812,0,1.24968,johnson,185,singler,303,197.5,200.0,-2.5,34.0,27.0,7.0,108.0,102.6,5.400000000000006,13.0,2.0,11.0,1
9171,3,0:37,37.0,14.2,12,10.0,1.76784,0,0.0,harris,152,dieng,100,202.5,207.5,-5.0,23.0,25.0,-2.0,105.75,108.45,-2.700000000000003,3.0,1.0,2.0,0
18622,3,5:30,330.0,9.1,3,6.9,1.61544,0,0.24384,hill,163,dunleavy,109,205.0,202.5,2.5,28.0,35.0,-7.0,105.75,103.5,2.25,5.0,12.0,-7.0,0
14019,3,6:51,411.0,14.7,0,0.8,0.7924800000000001,0,0.1524,butler,60,mclemore,233,197.5,192.5,5.0,26.0,22.0,4.0,99.0,87.75,11.25,3.0,1.0,2.0,1
16460,3,3:02,182.0,13.3,2,4.6,5.39496,0,1.34112,davis,92,duncan,108,205.0,207.5,-2.5,22.0,39.0,-17.0,113.85,112.5,1.3499999999999943,2.0,17.0,-15.0,0
20032,3,7:34,454.0,4.0,1,4.0,3.048,0,0.54864,jefferson,180,gortat,141,205.0,207.5,-2.5,30.0,31.0,-1.0,130.05,108.0,22.05000000000001,10.0,7.0,3.0,1
9699,1,1:52,112.0,15.0,6,6.7,5.88264,0,1.524,harris,152,anderson,12,187.5,195.0,-7.5,32.0,33.0,-1.0,86.4,99.0,-12.599999999999994,10.0,5.0,5.0,1
10483,2,4:26,266.0,11.5,0,1.1,7.345680000000001,1,2.0726400000000003,chandler,72,harden,150,200.0,192.5,7.5,28.0,26.0,2.0,101.25,99.0,2.25,7.0,5.0,2.0,1
4618,3,4:12,252.0,18.4,0,1.0,7.863840000000001,1,4.20624,anderson,12,jennings,182,205.0,182.5,22.5,27.0,26.0,1.0,108.0,76.5,31.5,6.0,5.0,1.0,1
13765,4,1:06,66.0,20.9,5,3.0,3.4747200000000005,0,1.03632,williams,328,evans,115,182.5,202.5,-20.0,33.0,28.0,5.0,89.1,90.0,-0.9000000000000057,11.0,4.0,7.0,0
16989,3,5:47,347.0,8.6,7,5.5,3.71856,0,1.24968,thompson,319,west,327,197.5,202.5,-5.0,25.0,35.0,-10.0,96.75,112.5,-15.75,3.0,11.0,-8.0,0
5695,4,4:01,241.0,12.6,4,4.8,1.55448,0,0.18288,johnson,185,humphries,171,202.5,202.5,0.0,28.0,30.0,-2.0,108.0,105.75,2.25,9.0,10.0,-1.0,0
2673,4,0:38,38.0,11.2,11,10.2,8.10768,1,1.3716000000000002,williams,328,batum,30,182.5,200.0,-17.5,29.0,27.0,2.0,78.75,90.0,-11.25,9.0,6.0,3.0,0
19092,2,6:52,412.0,24.0,0,1.9,0.36576,0,0.7924800000000001,green,144,howard,169,195.0,207.5,-12.5,28.0,30.0,-2.0,96.75,119.25,-22.5,5.0,10.0,-5.0,1
15527,1,8:18,498.0,8.8,0,0.7,4.907280000000001,0,1.6459200000000005,jefferson,180,pachulia,264,205.0,207.5,-2.5,30.0,31.0,-1.0,130.05,121.5,8.550000000000011,10.0,11.0,-1.0,0
6353,3,10:52,652.0,11.6,1,1.8,4.2672,0,0.5181600000000001,johnson,185,lowry,215,197.5,182.5,15.0,28.0,29.0,-1.0,96.75,88.2,8.549999999999997,4.0,8.0,-4.0,0
4848,1,6:25,385.0,15.7,0,1.0,6.949440000000001,1,1.6764,chandler,72,lowry,215,200.0,182.5,17.5,28.0,29.0,-1.0,101.25,88.2,13.049999999999995,7.0,8.0,-1.0,1
6850,4,5:57,357.0,5.1,3,3.8,1.24968,0,0.57912,hill,163,johnson,185,197.5,202.5,-5.0,24.0,28.0,-4.0,101.25,108.0,-6.75,1.0,9.0,-8.0,0
392,3,3:54,234.0,12.2,0,0.8,5.5168800000000005,0,1.55448,aldridge,7,rose,290,207.5,187.5,20.0,30.0,27.0,3.0,117.0,85.5,31.5,8.0,5.0,3.0,0
13072,1,11:12,672.0,9.0,1,2.0,6.30936,0,0.97536,butler,60,batum,30,197.5,200.0,-2.5,26.0,27.0,-1.0,99.0,90.0,9.0,3.0,6.0,-3.0,0
2653,3,9:30,570.0,14.0,0,0.9,0.9144,0,1.24968,chandler,72,valanciunas,321,212.5,210.0,2.5,33.0,23.0,10.0,108.0,119.25,-11.25,13.0,2.0,11.0,1
17307,1,1:25,85.0,16.1,7,7.2,2.4384,0,1.31064,curry,88,frye,127,187.5,207.5,-20.0,27.0,32.0,-5.0,85.5,114.75,-29.25,5.0,8.0,-3.0,0
6779,1,5:38,338.0,11.2,0,0.8,0.88392,0,0.94488,green,144,motiejunas,248,197.5,210.0,-12.5,25.0,25.0,0.0,103.5,99.9,3.5999999999999943,2.0,2.0,0.0,1
7032,1,5:07,307.0,10.4,3,5.0,4.75488,0,1.55448,williams,328,crawford,85,182.5,192.5,-10.0,29.0,35.0,-6.0,78.75,90.0,-11.25,9.0,14.0,-5.0,0
11488,3,5:59,359.0,1.8,0,1.4,7.498080000000001,1,1.2801600000000002,williams,328,powell,276,182.5,207.5,-25.0,33.0,24.0,9.0,89.1,108.0,-18.90000000000001,11.0,0.0,11.0,0
12190,2,2:08,128.0,5.1,0,0.6,0.85344,0,0.94488,johnson,185,humphries,171,202.5,202.5,0.0,28.0,30.0,-2.0,108.0,105.75,2.25,9.0,10.0,-1.0,0
15987,2,5:18,318.0,5.5,1,2.9,1.8288,0,0.6096,jefferson,180,brand,51,205.0,200.0,5.0,30.0,36.0,-6.0,130.05,123.75,6.300000000000011,10.0,15.0,-5.0,1
18045,4,6:25,385.0,13.8,5,4.3,0.762,0,0.21336,anderson,12,daye,94,195.0,207.5,-12.5,33.0,27.0,6.0,99.0,99.0,0.0,5.0,5.0,0.0,1
2718,2,4:56,296.0,17.2,0,0.2,0.9144,0,0.8229600000000001,chandler,72,cousins,82,212.5,207.5,5.0,33.0,25.0,8.0,108.0,121.5,-13.5,13.0,4.0,9.0,1
9820,4,9:30,570.0,17.0,0,0.8,7.43712,1,1.15824,butler,60,beal,34,197.5,192.5,5.0,35.0,22.0,13.0,102.6,93.15,9.449999999999989,12.0,2.0,10.0,0
16286,2,10:23,623.0,11.5,3,4.3,5.638800000000001,0,1.2192,williams,328,brooks,53,182.5,180.0,2.5,29.0,30.0,-1.0,78.75,72.45,6.299999999999997,9.0,6.0,3.0,0
1458,4,1:06,66.0,16.3,1,1.6,6.21792,1,0.21336,williams,328,barnes,26,207.5,200.0,7.5,24.0,23.0,1.0,112.5,94.5,18.0,0.0,2.0,-2.0,0
13276,4,4:38,278.0,4.1,6,5.6,6.00456,0,1.40208,butler,60,anderson,12,197.5,195.0,2.5,26.0,33.0,-7.0,99.0,99.0,0.0,3.0,5.0,-2.0,1
3515,2,1:57,117.0,8.2,1,6.6,1.95072,0,0.70104,jefferson,180,gasol,132,205.0,212.5,-7.5,30.0,30.0,0.0,130.05,114.75,15.300000000000011,10.0,6.0,4.0,0
16752,1,1:46,106.0,18.1,5,5.3,1.3716000000000002,0,0.7924800000000001,harden,150,rivers,286,192.5,190.0,2.5,26.0,23.0,3.0,99.0,90.0,9.0,5.0,2.0,3.0,0
16857,4,6:16,376.0,5.4,1,2.0,2.8346400000000003,0,0.6096,morris,246,leuer,209,205.0,205.0,0.0,26.0,26.0,0.0,110.25,102.6,7.650000000000006,3.0,3.0,0.0,1
15577,3,10:44,644.0,21.4,0,1.1,1.2192,0,1.7373600000000002,green,144,lillard,210,197.5,187.5,10.0,25.0,25.0,0.0,103.5,87.75,15.75,2.0,2.0,0.0,1
14738,3,7:47,467.0,11.5,2,3.0,6.278880000000001,0,0.8229600000000001,thompson,319,green,144,197.5,195.0,2.5,25.0,28.0,-3.0,96.75,96.75,0.0,3.0,5.0,-2.0,0
8328,2,8:43,523.0,16.4,0,0.9,7.7724,1,1.6764,anderson,12,jefferson,180,205.0,205.0,0.0,27.0,30.0,-3.0,108.0,130.05,-22.05000000000001,6.0,10.0,-4.0,0
16999,1,11:39,699.0,24.0,1,3.3,1.524,0,4.48056,james,179,smith,306,200.0,205.0,-5.0,31.0,24.0,7.0,112.5,112.5,0.0,11.0,3.0,8.0,1
7024,3,4:36,276.0,24.0,0,0.1,0.36576,0,0.7315200000000001,davis,92,bosh,49,205.0,207.5,-2.5,26.0,31.0,-5.0,108.0,105.75,2.25,4.0,11.0,-7.0,1
9328,4,3:47,227.0,4.9,0,1.2,1.31064,0,0.6400800000000001,harris,152,adams,1,202.5,192.5,10.0,23.0,21.0,2.0,105.75,94.05,11.700000000000005,3.0,0.0,3.0,1
3294,2,9:35,575.0,8.6,3,3.4,5.91312,0,0.762,gay,133,barnes,26,200.0,200.0,0.0,29.0,23.0,6.0,103.5,94.5,9.0,8.0,2.0,6.0,0
15930,4,8:12,492.0,10.0,0,1.0,8.04672,1,1.24968,lillard,210,neal,253,187.5,190.0,-2.5,25.0,31.0,-6.0,87.75,94.5,-6.75,2.0,4.0,-2.0,0
8402,1,7:04,424.0,10.7,0,0.8,7.22376,1,2.31648,harris,152,miller,239,202.5,187.5,15.0,23.0,39.0,-16.0,105.75,90.0,15.75,3.0,15.0,-12.0,0
3965,1,10:52,652.0,9.1,0,1.2,1.3716000000000002,0,0.36576,hill,163,sullinger,314,197.5,202.5,-5.0,24.0,23.0,1.0,101.25,117.0,-15.75,1.0,2.0,-1.0,0
1831,2,1:22,82.0,8.6,2,7.2,1.88976,0,0.4572,gasol,132,hamilton,148,210.0,197.5,12.5,35.0,25.0,10.0,112.5,99.0,13.5,13.0,3.0,10.0,0
7440,3,7:43,463.0,21.3,1,1.3,5.21208,0,1.03632,anderson,12,pierce,273,195.0,197.5,-2.5,33.0,38.0,-5.0,99.0,105.75,-6.75,5.0,16.0,-11.0,0
11765,4,2:06,126.0,16.9,10,7.4,7.58952,1,1.6764,lillard,210,cousins,82,187.5,207.5,-20.0,25.0,25.0,0.0,87.75,121.5,-33.75,2.0,4.0,-2.0,1
13320,3,4:48,288.0,21.4,0,0.9,7.43712,1,4.35864,green,144,foye,123,197.5,190.0,7.5,29.0,32.0,-3.0,92.25,95.85,-3.5999999999999943,7.0,8.0,-1.0,0
19931,2,4:29,269.0,12.8,0,1.0,7.498080000000001,1,4.63296,morris,246,conley,80,205.0,182.5,22.5,26.0,28.0,-2.0,110.25,78.75,31.5,3.0,7.0,-4.0,0
12357,1,1:29,89.0,7.7,1,1.6,5.1816,0,1.12776,green,144,hood,167,197.5,200.0,-2.5,29.0,23.0,6.0,92.25,92.7,-0.4500000000000028,7.0,0.0,7.0,1
15666,1,2:04,124.0,15.2,10,9.1,2.7127200000000005,0,0.6096,james,179,burks,59,200.0,195.0,5.0,31.0,24.0,7.0,112.5,96.3,16.200000000000003,11.0,3.0,8.0,1
4051,1,9:14,554.0,10.8,1,1.6,5.21208,0,1.03632,hill,163,burks,59,197.5,195.0,2.5,24.0,24.0,0.0,101.25,96.3,4.950000000000003,1.0,3.0,-2.0,0
16772,1,8:21,501.0,5.3,5,4.7,2.80416,0,0.3048,chandler,72,vasquez,322,200.0,195.0,5.0,28.0,28.0,0.0,101.25,97.65,3.5999999999999943,7.0,4.0,3.0,0
318,4,5:58,358.0,3.9,0,1.4,7.40664,1,1.34112,johnson,185,scott,297,202.5,200.0,2.5,28.0,27.0,1.0,108.0,106.65,1.3499999999999943,9.0,2.0,7.0,1
19161,4,1:12,72.0,3.6,22,20.4,7.62,1,1.43256,harden,150,james,179,192.5,205.0,-12.5,26.0,30.0,-4.0,99.0,108.0,-9.0,5.0,2.0,3.0,0
6257,4,7:19,439.0,16.7,1,2.0,2.37744,0,0.48768,morris,246,harden,150,205.0,192.5,12.5,26.0,26.0,0.0,110.25,99.0,11.25,3.0,5.0,-2.0,1
343,1,8:14,494.0,20.6,0,0.4,0.48768,0,0.67056,chandler,72,green,144,200.0,195.0,5.0,28.0,28.0,0.0,101.25,96.75,4.5,7.0,5.0,2.0,1
17128,2,6:10,370.0,19.1,0,0.8,6.7056,1,2.68224,harris,152,neal,253,195.0,190.0,5.0,24.0,31.0,-7.0,98.55,94.5,4.049999999999997,0.0,4.0,-4.0,1
5992,3,7:46,466.0,19.0,0,0.8,7.4676,1,1.46304,green,144,lillard,210,195.0,187.5,7.5,28.0,25.0,3.0,96.75,87.75,9.0,5.0,2.0,3.0,0
19412,3,10:47,647.0,15.6,9,9.2,7.74192,1,0.6096,lillard,210,collison,79,187.5,180.0,7.5,25.0,28.0,-3.0,87.75,78.75,9.0,2.0,5.0,-3.0,1
10220,3,8:20,500.0,16.7,4,3.6,6.21792,0,1.70688,green,144,evans,115,195.0,202.5,-7.5,28.0,28.0,0.0,96.75,90.0,6.75,5.0,4.0,1.0,0
4055,1,1:02,62.0,6.2,0,0.9,8.47344,1,3.3223200000000004,james,179,anderson,12,200.0,195.0,5.0,31.0,33.0,-2.0,112.5,99.0,13.5,11.0,5.0,6.0,0
1915,4,11:46,706.0,9.1,4,3.7,0.7315200000000001,0,0.57912,anderson,12,prince,280,205.0,202.5,2.5,27.0,35.0,-8.0,108.0,95.4,12.599999999999994,6.0,12.0,-6.0,0
13006,4,8:30,510.0,12.1,2,4.4,2.62128,0,0.54864,jefferson,180,haywood,157,205.0,210.0,-5.0,30.0,36.0,-6.0,130.05,120.6,9.450000000000015,10.0,12.0,-2.0,0
1583,3,3:20,200.0,11.0,0,0.7,0.8229600000000001,0,0.57912,gasol,132,gobert,137,212.5,212.5,0.0,30.0,23.0,7.0,114.75,110.25,4.5,6.0,1.0,5.0,1
1816,1,7:19,439.0,5.1,3,3.2,1.2801600000000002,0,0.39624,james,179,korver,197,200.0,197.5,2.5,31.0,34.0,-3.0,112.5,95.4,17.099999999999994,11.0,11.0,0.0,0
11930,3,5:06,306.0,6.3,8,11.1,5.15112,0,1.18872,harden,150,cole,78,192.5,185.0,7.5,26.0,27.0,-1.0,99.0,78.75,20.25,5.0,3.0,2.0,0
8915,3,8:30,510.0,16.0,0,0.7,7.58952,1,1.40208,curry,88,rose,290,187.5,187.5,0.0,27.0,27.0,0.0,85.5,85.5,0.0,5.0,5.0,0.0,0
18611,2,2:20,140.0,19.0,3,3.1,7.40664,1,1.55448,curry,88,barea,24,187.5,180.0,7.5,27.0,31.0,-4.0,85.5,83.25,2.25,5.0,8.0,-3.0,0
2592,4,5:33,333.0,9.0,1,1.9,1.7373600000000002,0,0.3048,anderson,12,mcdaniels,229,195.0,195.0,0.0,33.0,22.0,11.0,99.0,92.25,6.75,5.0,0.0,5.0,0
17767,3,10:47,647.0,16.3,0,0.9,5.0292,0,1.6764,davis,92,noah,256,205.0,207.5,-2.5,22.0,30.0,-8.0,113.85,103.5,10.349999999999994,2.0,7.0,-5.0,1
3624,3,3:32,212.0,16.8,0,0.8,7.528560000000001,1,2.34696,barnes,26,johnson,185,200.0,202.5,-2.5,23.0,28.0,-5.0,94.5,108.0,-13.5,2.0,9.0,-7.0,1
2288,4,5:16,316.0,5.5,0,0.7,7.37616,1,1.40208,butler,60,johnson,185,197.5,202.5,-5.0,26.0,28.0,-2.0,99.0,108.0,-9.0,3.0,9.0,-6.0,0
11728,4,9:03,543.0,14.8,0,0.9,6.97992,1,1.2801600000000002,gay,133,ross,291,200.0,197.5,2.5,29.0,24.0,5.0,103.5,92.7,10.799999999999995,8.0,2.0,6.0,1
1019,4,2:59,179.0,14.6,0,1.0,7.28472,1,1.9812,green,144,crawford,85,195.0,192.5,2.5,28.0,35.0,-7.0,96.75,90.0,6.75,5.0,14.0,-9.0,0
17310,5,2:34,154.0,10.7,4,5.7,7.863840000000001,1,1.85928,james,179,smith,306,200.0,205.0,-5.0,31.0,24.0,7.0,112.5,112.5,0.0,11.0,3.0,8.0,0
14317,4,6:36,396.0,11.3,1,3.4,1.2801600000000002,0,1.4935200000000002,morris,246,bradley,50,205.0,185.0,20.0,26.0,25.0,1.0,110.25,81.0,29.25,3.0,4.0,-1.0,1
19016,3,9:49,589.0,6.2,0,0.9,7.40664,1,1.12776,johnson,185,parsons,268,197.5,205.0,-7.5,28.0,27.0,1.0,96.75,103.5,-6.75,4.0,3.0,1.0,0
20192,1,6:01,361.0,9.3,1,3.4,5.120640000000001,0,1.4935200000000002,davis,92,bennett,37,205.0,200.0,5.0,22.0,22.0,0.0,113.85,110.25,3.5999999999999943,2.0,1.0,1.0,1
9434,3,11:02,662.0,17.0,0,0.7,6.91896,1,2.5603200000000004,barnes,26,love,214,200.0,205.0,-5.0,23.0,27.0,-4.0,94.5,112.95,-18.450000000000003,2.0,6.0,-4.0,0
18335,2,7:34,454.0,3.4,0,0.9,5.73024,0,1.6459200000000005,harris,152,smith,306,202.5,205.0,-2.5,23.0,24.0,-1.0,105.75,112.5,-6.75,3.0,3.0,0.0,0
2427,2,3:14,194.0,14.9,7,5.8,7.98576,1,1.524,curry,88,griffin,145,187.5,205.0,-17.5,27.0,26.0,1.0,85.5,112.95,-27.450000000000003,5.0,4.0,1.0,0
18448,1,4:47,287.0,11.9,0,1.4,0.94488,0,0.6096,davis,92,chandler,72,205.0,212.5,-7.5,22.0,33.0,-11.0,113.85,108.0,5.849999999999994,2.0,13.0,-11.0,0
15024,3,6:45,405.0,24.0,0,0.4,1.12776,0,1.34112,johnson,185,carroll,67,202.5,200.0,2.5,28.0,29.0,-1.0,108.0,96.75,11.25,9.0,5.0,4.0,1
10044,3,1:23,83.0,5.2,0,1.0,5.45592,0,2.01168,gasol,132,chandler,72,210.0,212.5,-2.5,35.0,33.0,2.0,112.5,108.0,4.5,13.0,13.0,0.0,1
18839,1,4:26,266.0,24.0,0,0.1,0.94488,0,0.9144,gay,133,randolph,282,200.0,205.0,-5.0,29.0,32.0,-3.0,103.5,108.0,-4.5,8.0,7.0,1.0,1
12436,1,3:58,238.0,18.1,0,1.1,7.162800000000001,1,1.88976,hill,163,hollins,166,197.5,210.0,-12.5,24.0,31.0,-7.0,101.25,108.0,-6.75,1.0,8.0,-7.0,0
1884,4,11:33,693.0,17.3,5,4.8,3.4747200000000005,0,0.97536,williams,328,arthur,17,182.5,202.5,-20.0,29.0,27.0,2.0,78.75,105.75,-27.0,9.0,5.0,4.0,0
15479,1,8:31,511.0,14.0,1,2.1,0.42672,0,0.48768,morris,246,motiejunas,248,205.0,210.0,-5.0,26.0,25.0,1.0,110.25,99.9,10.349999999999994,3.0,2.0,1.0,0
1770,2,6:33,393.0,15.1,0,0.5,5.69976,0,1.15824,thompson,319,harden,150,197.5,192.5,5.0,25.0,26.0,-1.0,96.75,99.0,-2.25,3.0,5.0,-2.0,1
17412,3,1:23,83.0,6.2,0,1.0,5.45592,0,1.55448,jefferson,180,monroe,244,205.0,207.5,-2.5,30.0,25.0,5.0,130.05,119.25,10.800000000000011,10.0,4.0,6.0,0
7683,1,1:32,92.0,19.7,3,3.1,1.34112,0,0.57912,harden,150,exum,116,192.5,195.0,-2.5,26.0,20.0,6.0,99.0,85.5,13.5,5.0,0.0,5.0,1
4443,3,7:48,468.0,2.4,0,0.8,8.26008,1,1.18872,johnson,185,caldwell-pope,64,197.5,192.5,5.0,34.0,22.0,12.0,108.0,92.25,15.75,13.0,1.0,12.0,0
7321,3,3:41,221.0,19.0,5,5.3,1.09728,0,0.54864,harden,150,pierce,273,192.5,197.5,-5.0,26.0,38.0,-12.0,99.0,105.75,-6.75,5.0,16.0,-11.0,1
10881,2,3:16,196.0,7.8,3,5.8,2.01168,0,0.94488,jefferson,180,hamilton,148,205.0,197.5,7.5,30.0,25.0,5.0,130.05,99.0,31.05000000000001,10.0,3.0,7.0,0
2700,3,9:30,570.0,6.7,2,3.0,4.4196,0,0.88392,aldridge,7,landry,201,207.5,202.5,5.0,30.0,32.0,-2.0,117.0,111.6,5.400000000000006,8.0,7.0,1.0,1
14817,4,11:12,672.0,10.5,3,2.8,5.1816,0,0.8229600000000001,morris,246,barnes,26,202.5,200.0,2.5,26.0,23.0,3.0,105.75,94.5,11.25,3.0,2.0,1.0,1
12165,1,8:26,506.0,15.2,0,0.8,5.638800000000001,1,1.6764,green,144,bradley,50,197.5,185.0,12.5,25.0,25.0,0.0,103.5,81.0,22.5,2.0,4.0,-2.0,0
6070,2,3:52,232.0,21.9,1,2.5,0.5181600000000001,0,1.43256,james,179,price,278,200.0,185.0,15.0,31.0,29.0,2.0,112.5,81.45,31.05,11.0,5.0,6.0,0
18771,1,5:48,348.0,13.1,0,0.8,7.25424,1,1.0668,curry,88,collison,79,187.5,180.0,7.5,27.0,28.0,-1.0,85.5,78.75,6.75,5.0,5.0,0.0,0
13728,1,8:42,522.0,8.0,0,0.8,0.70104,0,1.03632,gasol,132,noel,257,212.5,207.5,5.0,30.0,21.0,9.0,114.75,102.6,12.150000000000006,6.0,0.0,6.0,1
10996,3,3:59,239.0,6.8,0,0.8,7.7724,1,0.97536,chandler,72,ginobili,136,200.0,195.0,5.0,28.0,38.0,-10.0,101.25,92.25,9.0,7.0,12.0,-5.0,1
13430,3,0:47,47.0,2.4,3,5.2,4.1148,0,0.18288,harden,150,turner,320,192.5,207.5,-15.0,26.0,26.0,0.0,99.0,114.75,-15.75,5.0,1.0,4.0,0
4697,4,5:16,316.0,8.4,0,0.9,5.273040000000001,0,1.12776,gay,133,johnson,185,200.0,202.5,-2.5,29.0,28.0,1.0,103.5,108.0,-4.5,8.0,9.0,-1.0,0
18283,4,5:41,341.0,15.5,2,2.3,2.31648,0,0.48768,gay,133,perkins,272,200.0,205.0,-5.0,29.0,31.0,-2.0,103.5,121.5,-18.0,8.0,11.0,-3.0,1
6586,3,9:42,582.0,11.2,0,1.0,6.339840000000001,0,0.94488,johnson,185,bledsoe,43,197.5,182.5,15.0,28.0,26.0,2.0,96.75,85.5,11.25,4.0,4.0,0.0,1
16742,2,5:40,340.0,10.7,0,0.7,5.45592,0,1.40208,gay,133,antetokounmpo,13,200.0,207.5,-7.5,29.0,21.0,8.0,103.5,99.9,3.5999999999999943,8.0,1.0,7.0,1
12812,3,8:25,505.0,21.3,1,1.7,2.16408,0,1.18872,gay,133,oladipo,262,200.0,190.0,10.0,29.0,23.0,6.0,103.5,94.5,9.0,8.0,1.0,7.0,1
16495,2,10:58,658.0,9.0,2,3.0,3.93192,0,0.7924800000000001,hill,163,stephenson,311,197.5,192.5,5.0,24.0,25.0,-1.0,101.25,103.5,-2.25,1.0,4.0,-3.0,0
15985,3,2:42,162.0,12.3,1,4.9,2.25552,0,0.54864,jefferson,180,len,207,205.0,212.5,-7.5,30.0,22.0,8.0,130.05,117.0,13.050000000000011,10.0,1.0,9.0,1
5746,2,10:47,647.0,17.0,0,0.7,7.83336,1,1.6764,williams,328,grant,143,202.5,200.0,2.5,29.0,21.0,8.0,106.65,94.5,12.150000000000006,9.0,0.0,9.0,1
12783,4,11:25,685.0,11.7,0,0.3,2.9870400000000004,0,0.88392,davis,92,karasev,191,202.5,197.5,5.0,29.0,22.0,7.0,130.05,93.6,36.45000000000002,7.0,1.0,6.0,1
19386,2,0:41,41.0,12.3,1,1.5,5.45592,0,0.8229600000000001,thompson,319,lowry,215,197.5,182.5,15.0,25.0,29.0,-4.0,96.75,88.2,8.549999999999997,3.0,8.0,-5.0,0
18596,2,1:20,80.0,10.0,0,0.8,5.88264,0,2.31648,jefferson,180,plumlee,274,205.0,207.5,-2.5,30.0,25.0,5.0,130.05,110.25,19.80000000000001,10.0,1.0,9.0,1
1786,1,7:59,479.0,12.9,0,0.8,6.97992,1,2.0726400000000003,johnson,185,chandler,72,202.5,212.5,-10.0,28.0,33.0,-5.0,112.5,108.0,4.5,5.0,13.0,-8.0,0
5299,1,5:24,324.0,5.5,2,1.8,1.2192,0,0.36576,hill,163,valanciunas,321,205.0,210.0,-5.0,28.0,23.0,5.0,105.75,119.25,-13.5,5.0,2.0,3.0,0
7263,4,2:49,169.0,10.0,1,1.8,7.650480000000001,1,2.5908,gay,133,jones,186,200.0,195.0,5.0,29.0,35.0,-6.0,103.5,101.25,2.25,8.0,10.0,-2.0,1
819,3,2:19,139.0,17.4,3,2.0,1.00584,0,1.34112,harris,152,morrow,247,187.5,192.5,-5.0,32.0,30.0,2.0,86.4,94.5,-8.099999999999994,10.0,6.0,4.0,1
14727,1,10:18,618.0,6.0,1,2.4,3.44424,0,0.21336,morris,246,chandler,72,202.5,212.5,-10.0,26.0,33.0,-7.0,105.75,108.0,-2.25,3.0,13.0,-10.0,1
11535,2,9:30,570.0,20.0,2,3.9,7.55904,1,1.2192,williams,328,smith,306,182.5,205.0,-22.5,29.0,24.0,5.0,78.75,112.5,-33.75,9.0,3.0,6.0,0
8975,1,9:35,575.0,14.0,2,1.7,3.4747200000000005,0,1.24968,green,144,horford,168,202.5,205.0,-2.5,29.0,29.0,0.0,105.75,110.25,-4.5,6.0,7.0,-1.0,0
930,1,11:02,662.0,16.3,8,7.8,0.57912,0,0.33528,harris,152,mahinmi,218,202.5,207.5,-5.0,23.0,29.0,-6.0,105.75,112.5,-6.75,3.0,6.0,-3.0,0
